_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""7039caf679c948044e9bfd45755527d5""","""f5ee2d9886ea82e1ce644cfbb97b3a22""","""e292eb8cc227208fe22952bdbaa27963""",3.60E+11,40.624836,-74.150597,Staten Island,BA,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,397.7,485,0,435,1,f,f,completed,6/2/03,9/3/03,11/12/03,2/2/04
"""67ccd1f2b07d57487e087ce20c4efafb""","""f5ee2d9886ea82e1ce644cfbb97b3a22""","""e292eb8cc227208fe22952bdbaa27963""",3.60E+11,40.624836,-74.150597,Staten Island,BA,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,565,689.02,0,650,1,f,f,completed,6/2/03,11/4/03,2/25/2004,2/2/04
"""644daac409492591d5d43fbacd120ab2""","""f5ee2d9886ea82e1ce644cfbb97b3a22""","""e292eb8cc227208fe22952bdbaa27963""",3.60E+11,40.624836,-74.150597,Staten Island,BA,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,376.84,459.56,0,434,1,f,f,completed,6/2/03,6/27/2003,11/19/2003,2/2/04
"""b16e1878ac5f10cf844b2c231840fd17""","""f5ee2d9886ea82e1ce644cfbb97b3a22""","""e292eb8cc227208fe22952bdbaa27963""",3.60E+11,40.624836,-74.150597,Staten Island,BA,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,446.39,544.38,0,514,1,f,f,completed,6/2/03,11/4/03,3/23/2004,2/2/04
"""d414b7a63dd6a846685a5a3f20df149b""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,BA,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,,,,,371,452.44,0,432,2,f,f,completed,5/30/2003,8/24/2003,2/17/2004,1/30/2004
"""15590e1a5fed74ff8550017b1f61bba9""","""66d75d2af7234084ce64fef8fe959cc8""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,BA,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,,,,,200,243.9,0,233,1,f,f,completed,5/31/2003,9/16/2003,1/21/2004,12/1/03
"""b7d9715be5be7f673830728eff2e47b0""","""66d75d2af7234084ce64fef8fe959cc8""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,BA,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,,,,,174,212.2,0,201,1,f,f,completed,5/31/2003,6/2/03,1/21/2004,1/31/2004
"""102982be132397f4f918af9485244899""","""66d75d2af7234084ce64fef8fe959cc8""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,BA,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,316,385.37,0,364,1,f,f,completed,5/31/2003,8/25/2003,1/30/2004,1/31/2004
"""9926ce433f860685528f13687ea5ced7""","""66d75d2af7234084ce64fef8fe959cc8""","""0b1e5e63776cd6f4df72b944d73ec4fc""",3.60E+11,40.822987,-73.922531,Bronx,BA,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,5/31/2003,,,1/31/2004
"""cabf5e9520fc53ca11e1e6aa410a7ff1""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,445,542.68,0,512,1,f,f,completed,5/31/2003,8/11/03,11/26/2003,1/31/2004
"""d2c61a655c9ce136ff2b99a6e361c02c""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,181,220.73,0,209,1,f,f,completed,5/31/2003,6/18/2003,2/25/2004,1/31/2004
"""afae96bd3119d35ab75247d0708667e5""","""ff3768b6d7404ee16c71054f310e33b1""","""1bd8ff354157f9515669342576e6b8e5""",3.60E+11,40.799052,-73.964881,New York,BA,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,509.43,621.26,0,586,1,f,f,completed,6/16/2003,12/19/2003,7/13/2004,6/26/2004
"""415c9a3eb7b602e465114ad3cd6593d1""","""5c2a426401ee5fd8c6373e2c3f6c5963""","""56a030b9cdbdb320796c0bd17f5f1229""",3.62E+11,40.72231,-73.990648,New York,BA,10002,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,Other,Applied Learning,Supplies,low poverty,Grades 9-12,,,,,630,768.29,0,725,1,f,f,completed,5/23/2003,9/12/03,3/18/2004,6/1/04
"""05f3636149f5c9029dd8963f7e84cbff""","""3d72e1dfc8594f76909d7c30d42fa490""","""de15d6645f0181f4d90797361de5d4ff""",3.60E+11,40.874729,-73.902191,Bronx,BA,10463,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,152,185.37,0,175,1,f,f,completed,6/2/03,9/3/03,2/13/2004,2/2/04
"""84b1f64bff8a2186003d630c1894931e""","""62b7da23a8faa9f1a306996214cc3711""","""15b661612d21c9dd37de0092ed81e03a""",,40.826957,-73.892217,Bronx,BA,10459,,,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 9-12,,,,,147,179.27,0,170,1,f,f,completed,6/1/03,9/24/2003,6/7/04,5/21/2004
"""0d83cf4883c0b98711afc38998bd68d0""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Books,highest poverty,Grades 6-8,,,,,478,582.93,0,550,1,f,f,completed,6/19/2003,8/25/2003,2/17/2004,2/19/2004
"""fd8bbb11fc7f274d8e742c8df6b5a145""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Books,highest poverty,Grades 6-8,,,,,331,403.66,0,386,2,f,f,completed,6/20/2003,9/9/03,2/17/2004,2/20/2004
"""a9d3f8ca15d28986e4e8b0d152eacceb""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Books,highest poverty,Grades 6-8,,,,,363,442.68,0,418,1,f,f,completed,6/19/2003,9/19/2003,2/17/2004,2/19/2004
"""3a2f20886833eeacb1920ea9d5f4bd4b""","""524e78fc31a165928156f9dd3171961f""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,BA,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,262,319.51,0,302,1,f,f,completed,6/1/03,2/25/2004,5/11/04,6/18/2005
"""bd2472421c77ee822a3c586c33443525""","""367b88e62aa3f83ad773008b7a1bee70""","""3b42633237dca17709086288987e1cb4""",3.60E+11,40.844268,-73.913469,Bronx,BA,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,159,193.9,0,183,1,f,f,completed,6/2/03,8/24/2003,7/12/04,2/2/04
"""9d716d87bab6e4c773ff4ccc63b31e36""","""21321d4f76d7228f3866e16d82864596""","""22059d666a3ab0b0beda7a94040bad35""",3.60E+11,40.823994,-73.880524,Bronx,BA,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,520,634.15,0,598,1,f,f,completed,6/2/03,9/4/03,11/21/2003,2/2/04
"""d6c8da7c931eeba720bcf445cd969521""","""8860560acb3b3344b0c542a2405c2a41""","""ba54e9bfc11ea8b99c6b6517e3121101""",3.60E+11,40.688519,-73.971131,Brooklyn,BA,11205,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,t,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,6/2/03,,,2/2/04
"""c463a10af1437c5dba3103151e0514e4""","""75d549054abe232996438af130d8e5a9""","""f1f5c0531655f079d40768fc210b6a78""",3.60E+11,40.815349,-73.955189,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,1075,1310.98,0,1237,1,f,f,completed,5/26/2003,10/30/2003,4/26/2004,6/26/2004
"""18334332d9c23d4098fcfd81b8ced1e5""","""e0985d003854e691b0462dc8f7f125a4""","""0bf28794e5426a4c8a058b6d1a32614b""",3.60E+11,40.625799,-73.938051,Brooklyn,BA,11210,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,395.65,482.5,0,440,2,f,f,completed,6/19/2003,9/17/2003,1/21/2004,2/19/2004
"""5d30fa786d1646a03039324eb21a0378""","""1e50c9d9fd8b709992dec7703d27e669""","""cffc46b8f5a9d636bb17dbff2e59b58a""",3.60E+11,40.817666,-73.952931,New York,BA,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,406,495.12,0,467,1,f,f,completed,6/3/03,3/5/04,4/26/2004,2/3/04
"""f6d70b9225d6e4198cd2ae437494473f""","""21e1f5d1219fc08e330543cb404d97a9""","""c4c2027bebdb7cdfc5546602005fab25""",3.60E+11,40.818586,-73.868411,Bronx,BA,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,1597,1947.56,0,1831,3,f,f,completed,6/4/03,3/16/2004,,2/4/04
"""2df43040c7d70140385755ab0dad95c4""","""e586379483f6db2c507da7d94a2e1258""","""c484d92e1e2cb64076a07c97b3f9927d""",3.60E+11,40.724213,-73.809357,Flushing,BA,11366,urban,New York City Dept Of Ed,New York (Manhattan),f,f,t,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,high poverty,Grades PreK-2,,,,,2147,2618.29,0,2470,1,f,f,completed,6/3/03,11/4/03,2/3/04,2/3/04
"""eda3dc9dfa1bf1237e153e5602669ef0""","""3d548cda6ab0d125668a1ce65fec2099""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,BA,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,,,,,315,384.15,0,363,1,f,f,completed,6/3/03,8/25/2003,2/25/2004,9/29/2003
"""924a87d91124fb129d7b32cf16788deb""","""85112845a942facc9e0a5d9c06c5f086""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,BA,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,,,,,644.17,785.57,0,741,1,f,f,completed,6/4/03,2/5/04,4/26/2004,2/4/04
"""da01976f7c3986ef564fad0b78319fe4""","""26d493723eb387e042a0ecba998d08af""","""a8fc24dca735de27ec252eaeb81bf5f4""",,40.792975,-73.94243,New York,BA,10029,urban,Integrated Curriculum and Instruction Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,,,,,1272,1551.22,0,1457,3,f,f,completed,6/16/2003,8/24/2003,11/11/03,2/16/2004
"""ba640adc79b603177c251ad155d52864""","""e24f96aba4814ea6342f20dce9421c5d""","""cb65485528600520b49c556b84a94558""",3.60E+11,40.814302,-73.886897,Bronx,BA,10474,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,9312,11356.1,0,7542.48,11,f,f,completed,6/13/2003,12/17/2003,3/15/2004,2/13/2004
"""ee0d40b221c4e6d72ebc2a4fccfb3a4c""","""9cd765439d7f9f269a2b0a198295c504""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,BA,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,History & Geography,History & Civics,,,Books,highest poverty,Grades 3-5,,,,,384.38,468.76,0,443,1,f,f,completed,7/21/2003,1/28/2004,4/7/04,12/30/2003
"""e59713c970378093cad8adbf60973099""","""eccf0e4356b9e9e27b3c6ee2fd5b365f""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,BA,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,225,274.39,0,259,1,f,f,completed,6/13/2003,9/16/2003,11/21/2003,2/13/2004
"""65dd570ea4bd4fc9ff356810637c57bd""","""06beb739dffe52c8b4901ba9ff0ea5f0""","""45e7ddbdd7023f1eb65a6cc028d7414f""",3.60E+11,40.841691,-73.875457,Bronx,BA,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,6/20/2003,12/30/2003,,2/20/2004
"""fd4b7eec55d6ab509909f94975f0750c""","""eccf0e4356b9e9e27b3c6ee2fd5b365f""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,BA,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,112,136.59,0,131,2,f,f,completed,6/13/2003,9/16/2003,11/21/2003,2/13/2004
"""4873330025ffbacde79b7f214487ed07""","""5356b78e6fa3d94b40bf79ce5c9abfae""","""433e4f3023e075f0176f7833aa1c37af""",3.60E+11,40.682529,-73.955291,Brooklyn,BA,11216,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,408.26,497.88,0,470,1,f,f,completed,6/16/2003,8/18/2003,1/23/2004,2/16/2004
"""f9c3337d3a67a9d3fcfacfa6db8ecc8e""","""8118672d7854feec3ef6982a67205d91""","""fe4e0863c20f8d594c7c39da42555290""",3.60E+11,40.765517,-73.96009,New York,BA,10065,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 9-12,,,,,2268.74,2766.76,0,2604,4,f,f,completed,6/16/2003,12/2/03,2/24/2004,2/16/2004
"""799e532b9d67414091dd3b539426c10f""","""5c43ef5eac0f5857c266baa1ccfa3d3f""","""9e72d6f2f1e9367b578b6479aa5852b7""",3.60E+11,40.688454,-73.910432,Brooklyn,BA,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,,,,,427,520.73,0,492,1,f,f,completed,6/13/2003,9/8/03,11/19/2003,12/31/2003
"""717dd5b1d07c3c26674bb60af07dcbeb""","""85112845a942facc9e0a5d9c06c5f086""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,BA,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,487,593.9,0,561,1,f,f,completed,6/13/2003,9/25/2003,11/20/2003,2/13/2004
"""ff7a79cc72a294a1f4d98f5802ab60af""","""3d942b5181de64828c4f32758c2eb365""","""3b42633237dca17709086288987e1cb4""",3.60E+11,40.844268,-73.913469,Bronx,BA,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,234.73,286.26,0,270,1,f,f,completed,6/5/03,9/16/2003,3/8/04,2/5/04
"""08385427081f03002875993426127b4e""","""8842ba69f652d1c4fb96287df5898c5f""","""c340bf4f4599c2bcf174b430ad2efc71""",3.60E+11,40.846436,-73.935296,New York,BA,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,,,,,379.25,462.5,0,437,1,f,f,completed,6/13/2003,12/10/03,2/17/2004,2/13/2004
"""c7ba6312ec63883ffe75e598f7d02cd8""","""5356b78e6fa3d94b40bf79ce5c9abfae""","""433e4f3023e075f0176f7833aa1c37af""",3.60E+11,40.682529,-73.955291,Brooklyn,BA,11216,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,6/16/2003,,,2/16/2004
"""b352ce1e0e93c6ca1027768fde7961b7""","""d6e52a36317dd2334db829709b7f9bbf""","""bc3c5f5122b702ac9050ebe96c7d9e77""",3.60E+11,40.839225,-73.936016,New York,BA,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,,,,,462,563.41,0,532,1,f,f,completed,6/13/2003,12/10/03,4/2/04,8/29/2003
"""5de9f6a5c3896936f900493442aa8364""","""d6e52a36317dd2334db829709b7f9bbf""","""bc3c5f5122b702ac9050ebe96c7d9e77""",3.60E+11,40.839225,-73.936016,New York,BA,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,6/13/2003,,,2/13/2004
"""8a22ee594326de0ca9251ccd3b19b067""","""760f8b3ac86e3ac286c6e0d4bdd9a039""","""45e7ddbdd7023f1eb65a6cc028d7414f""",3.60E+11,40.841691,-73.875457,Bronx,BA,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Extracurricular,Applied Learning,Books,highest poverty,Grades 9-12,,,,,453.05,552.5,0,523,2,f,f,completed,6/8/03,8/24/2003,5/5/04,2/8/04
"""226d7708d02681a5eee1ce1726155f08""","""66a10dee45b884f404a33afcdad5a5b5""","""ba9daf3797a5e63f56413ed7748c2494""",3.60E+11,40.660308,-73.907182,Brooklyn,BA,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 6-8,,,,,204,248.78,0,220,2,f,f,completed,6/13/2003,8/24/2003,11/20/2003,2/13/2004
"""f0fab02a7c9b781cf0b635be4c2c37a7""","""92e08f06186cfd348b5c21881765eebd""","""61c64dfc7b5d831c7e247bf28092c394""",3.60E+11,40.835697,-73.919579,Bronx,BA,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Extracurricular,Applied Learning,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,982,1197.56,0,1130,1,f,f,completed,6/13/2003,11/12/03,2/3/04,2/13/2004
"""5f9848a01c29003d45a03aec3e3ad96c""","""51bab2cae96effe7a4d6aedfc09961f2""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,BA,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,,,,,123,150,0,142,1,f,f,completed,6/16/2003,9/23/2003,11/21/2003,5/20/2005
"""1aa65e437bfc02da16a4f4bdab822435""","""9e8b20ddf9a3f2703398a60038591c74""","""30ee0476451eba5c0f8a9fd38b47af5f""",3.62E+11,40.79144,-73.884017,East Elmhurst,BA,11370,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,,,,,1690.23,2061.26,0,1944,1,f,f,completed,6/17/2003,1/3/04,3/16/2004,2/1/05
"""286d9c46f4cf22fc3ed75faa67d05f33""","""ebe53f3ed128a0207d97b438c04b867b""","""fd48fa64e667f30ab9fd59ec7e30c799""",3.60E+11,40.702308,-73.953089,Brooklyn,BA,11206,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades 3-5,,,,,263,320.73,0,303,1,f,f,completed,6/19/2003,8/11/03,11/26/2003,2/19/2004
"""edb2625ddbc88f8c9d8de047030de12f""","""51bab2cae96effe7a4d6aedfc09961f2""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,BA,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Books,highest poverty,Grades PreK-2,,,,,461,562.2,0,531,1,f,f,completed,6/17/2003,12/24/2003,2/3/04,6/13/2005
"""efd63969709604f503260c48a44a48e8""","""804c65de9ebf668e356f349bb8da4053""","""906db3b4864f6502bea0392909d27afe""",3.60E+11,40.649203,-74.012325,Brooklyn,BA,11220,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,304.53,371.38,0,353,2,f,f,completed,6/16/2003,8/25/2003,11/20/2003,2/16/2004
"""cfea453d4df4103699141eac2b812384""","""85112845a942facc9e0a5d9c06c5f086""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,BA,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,646,787.8,0,743,1,f,f,completed,6/16/2003,8/12/03,11/19/2003,2/16/2004
"""6ce3272eee6c6df6e5591e0bec51dd16""","""6504d611038542e638f54899caf35993""","""9ce97ca91e28b8493e9a911058f7dc24""",3.60E+11,40.79146,-73.970552,New York,BA,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Books,moderate poverty,Grades 6-8,,,,,400,487.8,0,460,1,f,f,completed,6/19/2003,11/19/2003,1/20/2004,6/17/2004
"""11e384843a3bcdab0c4d0fe5e901d25a""","""4d3ab070b6430fd40c56845e4f26a2ab""","""d10f63f765298019c70c6ade9b8b5e9b""",3.60E+11,40.801688,-73.955247,New York,BA,10026,urban,New York City Dept Of Ed,New York (Manhattan),f,f,t,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Other,Applied Learning,Technology,highest poverty,Grades 6-8,,,,,779,950,0,900,3,f,f,completed,6/16/2003,8/12/03,11/11/03,12/15/2004
"""9da41fd08da14c60824ed8db21405343""","""85112845a942facc9e0a5d9c06c5f086""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,BA,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,581.89,709.62,0,670,1,f,f,completed,6/16/2003,12/23/2003,2/3/04,2/16/2004
"""070f38f064a879aa18ea8e7faa7ffed7""","""7a20087fac86232883537cab45c0a6c9""","""66d08b506d2f3c30dec9e6fdb03cc279""",3.60E+11,40.729763,-73.816925,Flushing,BA,11367,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,,,,,214.23,261.26,0,247,1,f,f,completed,6/16/2003,9/23/2003,11/26/2003,2/16/2004
"""8630877515af5db6d91606f550a9bf97""","""5aeaea2839708ed76b81fe7f89ac3ef0""","""d785706d618494cf5fa66e2c732c7e3a""",3.60E+11,40.689554,-73.873064,Brooklyn,BA,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,,,,,402.62,491,0,464,1,f,f,completed,6/16/2003,9/16/2003,2/25/2004,2/16/2004
